,yr_id,full_name,jobs
,2025,Office Services,82
,2025,Leisure and Hospitality,88
,2025,Education and Healthcare,74
,2025,Professional and Business Services,67
,2025,Finance and Real Estate,33
,2025,Information,25
,2025,"Transporation, Warehousing, and Utilities",87
,2025,Retail Trade,59
,2025,Wholesale Trade,74
,2025,Manufacturing,22
,2025,Construction,38
,2025,Agriculture and Mining,70
,2025,Military,48
,2020,Self-Employed,93
,2020,Government,34
,2020,Office Services,28
,2020,Leisure and Hospitality,75
,2020,Education and Healthcare,97
,2020,Professional and Business Services,85
,2020,Finance and Real Estate,35
,2020,Information,31
,2020,"Transporation, Warehousing, and Utilities",69
,2020,Retail Trade,30
,2020,Wholesale Trade,57
,2020,Manufacturing,74
,2020,Construction,38
,2020,Agriculture and Mining,93
,2020,Military,40
,2015,Self-Employed,71
,2015,Government,88
,2015,Office Services,100
,2015,Leisure and Hospitality,78
,2015,Education and Healthcare,68
,2015,Professional and Business Services,88
,2015,Finance and Real Estate,92
,2015,Information,47
,2015,"Transporation, Warehousing, and Utilities",52
,2015,Retail Trade,85
,2015,Wholesale Trade,56
,2015,Manufacturing,43
,2015,Construction,91
,2015,Agriculture and Mining,72
,2015,Military,37
,2008,Self-Employed,50
,2008,Government,80
,2008,Office Services,46
,2008,Leisure and Hospitality,28
,2008,Education and Healthcare,67
,2008,Professional and Business Services,32
,2008,Finance and Real Estate,49
,2008,Information,47
,2008,"Transporation, Warehousing, and Utilities",45
,2008,Retail Trade,25
,2008,Wholesale Trade,28
,2008,Manufacturing,56
,2008,Construction,82
,2008,Agriculture and Mining,52
,2008,Military,63
,2050,Self-Employed,92
,2050,Government,76
,2050,Office Services,65
,2050,Leisure and Hospitality,46
,2050,Education and Healthcare,93
,2050,Professional and Business Services,84
,2050,Finance and Real Estate,80
,2050,Information,70
,2050,"Transporation, Warehousing, and Utilities",93
,2050,Retail Trade,73
,2050,Wholesale Trade,79
,2050,Manufacturing,93
,2050,Construction,47
,2050,Agriculture and Mining,67
,2050,Military,88
,2045,Self-Employed,88
,2045,Government,78
,2045,Office Services,58
,2045,Leisure and Hospitality,58
,2045,Education and Healthcare,29
,2045,Professional and Business Services,84
,2045,Finance and Real Estate,65
,2045,Information,89
,2045,"Transporation, Warehousing, and Utilities",78
,2045,Retail Trade,35
,2045,Wholesale Trade,28
,2045,Manufacturing,52
,2045,Construction,94
,2045,Agriculture and Mining,60
,2045,Military,26
,2040,Self-Employed,36
,2040,Government,61
,2040,Office Services,21
,2040,Leisure and Hospitality,99
,2040,Education and Healthcare,100
,2040,Professional and Business Services,81
,2040,Finance and Real Estate,83
,2040,Information,54
,2040,"Transporation, Warehousing, and Utilities",34
,2040,Retail Trade,29
,2040,Wholesale Trade,26
,2040,Manufacturing,79
,2040,Construction,37
,2040,Agriculture and Mining,42
,2040,Military,46
,2035,Self-Employed,98
,2035,Government,100
,2035,Office Services,95
,2035,Leisure and Hospitality,64
,2035,Education and Healthcare,88
,2035,Professional and Business Services,74
,2035,Finance and Real Estate,96
,2035,Information,33
,2035,"Transporation, Warehousing, and Utilities",63
,2035,Retail Trade,31
,2035,Wholesale Trade,52
,2035,Manufacturing,29
,2035,Construction,68
,2035,Agriculture and Mining,56
,2035,Military,25
,2030,Self-Employed,97
,2030,Government,29
,2030,Office Services,76
,2030,Leisure and Hospitality,82
,2030,Education and Healthcare,62
,2030,Professional and Business Services,88
,2030,Finance and Real Estate,65
,2030,Information,86
,2030,"Transporation, Warehousing, and Utilities",69
,2030,Retail Trade,44
,2030,Wholesale Trade,98
,2030,Manufacturing,75
,2030,Construction,90
,2030,Agriculture and Mining,45
,2025,Self-Employed,96
,2025,Government,28
,2025,Office Services,51
,2025,Leisure and Hospitality,52
,2025,Education and Healthcare,38
,2025,Professional and Business Services,35
,2025,Finance and Real Estate,50
,2025,Information,35
,2025,"Transporation, Warehousing, and Utilities",26
,2025,Retail Trade,62
,2025,Wholesale Trade,34
,2025,Manufacturing,65
,2025,Construction,93
,2025,Agriculture and Mining,20
,2025,Military,30
,2020,Self-Employed,20
,2020,Government,58
,2020,Office Services,83
,2020,Leisure and Hospitality,78
,2020,Education and Healthcare,71
,2020,Professional and Business Services,92
,2020,Finance and Real Estate,25
,2020,Information,75
,2020,"Transporation, Warehousing, and Utilities",34
,2020,Retail Trade,24
,2020,Wholesale Trade,34
,2020,Manufacturing,39
,2020,Construction,70
,2020,Agriculture and Mining,97
,2020,Military,71
,2015,Self-Employed,82
,2015,Government,68
,2015,Office Services,53
,2015,Leisure and Hospitality,84
,2015,Education and Healthcare,61
,2015,Professional and Business Services,67
,2015,Finance and Real Estate,37
,2015,Information,76
,2015,"Transporation, Warehousing, and Utilities",22
,2015,Retail Trade,90
,2015,Wholesale Trade,44
,2015,Manufacturing,95
,2015,Construction,84
,2015,Agriculture and Mining,92
,2015,Military,37
,2008,Self-Employed,63
,2008,Government,55
,2008,Office Services,42
,2008,Leisure and Hospitality,64
,2008,Education and Healthcare,22
,2008,Professional and Business Services,96
,2008,Finance and Real Estate,38
,2008,Information,46
,2008,"Transporation, Warehousing, and Utilities",71
,2008,Retail Trade,40
,2008,Wholesale Trade,27
,2008,Manufacturing,43
,2008,Construction,80
,2008,Agriculture and Mining,83
,2008,Military,33
,2050,Self-Employed,72
,2050,Government,38
,2050,Office Services,55
,2050,Leisure and Hospitality,78
,2050,Education and Healthcare,83
,2050,Professional and Business Services,30
,2050,Finance and Real Estate,44
,2050,Information,22
,2050,"Transporation, Warehousing, and Utilities",23
,2050,Retail Trade,67
,2050,Wholesale Trade,85
,2050,Manufacturing,85
,2050,Construction,70
,2050,Agriculture and Mining,66
,2050,Military,34
,2045,Self-Employed,62
,2045,Government,66
,2045,Office Services,50
,2045,Leisure and Hospitality,82
,2045,Education and Healthcare,67
,2045,Professional and Business Services,78
,2045,Finance and Real Estate,98
,2030,Military,70
,2045,Information,32
,2045,"Transporation, Warehousing, and Utilities",72
,2045,Retail Trade,84
,2045,Wholesale Trade,28
,2045,Manufacturing,49
,2045,Construction,65
,2045,Agriculture and Mining,31
,2045,Military,30
,2040,Self-Employed,60
,2040,Government,59
,2040,Office Services,57
,2040,Leisure and Hospitality,100
,2040,Education and Healthcare,61
,2040,Professional and Business Services,94
,2040,Finance and Real Estate,54
,2040,Information,24
,2040,"Transporation, Warehousing, and Utilities",82
,2040,Retail Trade,82
,2040,Wholesale Trade,72
,2040,Manufacturing,54
,2040,Construction,65
,2040,Agriculture and Mining,44
,2040,Military,92
,2035,Self-Employed,45
,2035,Government,96
,2035,Office Services,42
,2035,Leisure and Hospitality,30
,2035,Education and Healthcare,53
,2035,Professional and Business Services,46
,2035,Finance and Real Estate,23
,2035,Information,21
,2035,"Transporation, Warehousing, and Utilities",30
,2035,Retail Trade,39
,2035,Wholesale Trade,53
,2035,Manufacturing,62
,2035,Construction,53
,2035,Agriculture and Mining,79
,2035,Military,46
,2030,Self-Employed,33
,2030,Government,55
,2030,Office Services,96
,2030,Leisure and Hospitality,64
,2030,Education and Healthcare,72
,2030,Professional and Business Services,50
,2030,Finance and Real Estate,62
,2030,Information,44
,2030,"Transporation, Warehousing, and Utilities",21
,2030,Retail Trade,60
,2030,Wholesale Trade,55
,2030,Manufacturing,51
,2030,Construction,76
,2030,Agriculture and Mining,30
,2030,Military,36
,2025,Self-Employed,27
,2025,Government,21
,2025,Office Services,67
,2025,Leisure and Hospitality,52
,2025,Education and Healthcare,56
,2025,Professional and Business Services,36
,2025,Finance and Real Estate,46
,2025,Information,35
,2025,"Transporation, Warehousing, and Utilities",68
,2025,Retail Trade,84
,2025,Wholesale Trade,58
,2025,Manufacturing,74
,2025,Construction,46
,2025,Agriculture and Mining,37
,2025,Military,52
,2020,Self-Employed,41
,2020,Government,88
,2020,Office Services,43
,2020,Leisure and Hospitality,65
,2020,Education and Healthcare,43
,2020,Professional and Business Services,71
,2020,Finance and Real Estate,45
,2020,Information,62
,2020,"Transporation, Warehousing, and Utilities",51
,2020,Retail Trade,31
,2020,Wholesale Trade,85
,2020,Manufacturing,71
,2020,Construction,62
,2020,Agriculture and Mining,71
,2020,Military,73
,2015,Self-Employed,48
,2015,Government,42
,2015,Office Services,47
,2015,Leisure and Hospitality,51
,2015,Education and Healthcare,25
,2015,Professional and Business Services,56
,2015,Finance and Real Estate,71
,2015,Information,48
,2015,"Transporation, Warehousing, and Utilities",100
,2015,Retail Trade,89
,2015,Wholesale Trade,59
,2015,Manufacturing,70
,2015,Construction,82
,2015,Agriculture and Mining,59
,2015,Military,76
,2008,Self-Employed,35
,2008,Government,53
,2008,Office Services,28
,2008,Leisure and Hospitality,92
,2008,Education and Healthcare,61
,2008,Professional and Business Services,64
,2008,Finance and Real Estate,74
,2008,Information,81
,2008,"Transporation, Warehousing, and Utilities",84
,2008,Retail Trade,25
,2008,Wholesale Trade,96
,2008,Manufacturing,60
,2008,Construction,30
,2008,Agriculture and Mining,21
,2008,Military,42
,2050,Self-Employed,92
,2050,Government,87
,2050,Office Services,66
,2050,Leisure and Hospitality,56
,2050,Education and Healthcare,59
,2050,Professional and Business Services,44
,2050,Finance and Real Estate,55
,2050,Information,88
,2050,"Transporation, Warehousing, and Utilities",81
,2050,Retail Trade,38
,2050,Wholesale Trade,70
,2050,Manufacturing,34
,2050,Construction,38
,2050,Agriculture and Mining,41
,2050,Military,37
,2045,Self-Employed,41
,2045,Government,87
,2045,Office Services,56
,2045,Leisure and Hospitality,91
,2045,Education and Healthcare,44
,2045,Professional and Business Services,79
,2045,Finance and Real Estate,72
,2045,Information,25
,2045,"Transporation, Warehousing, and Utilities",45
,2045,Retail Trade,51
,2045,Wholesale Trade,80
,2045,Manufacturing,36
,2045,Construction,95
,2045,Agriculture and Mining,33
,2045,Military,28
,2040,Self-Employed,85
,2040,Government,57
,2040,Office Services,100
,2040,Leisure and Hospitality,57
,2040,Education and Healthcare,81
,2040,Professional and Business Services,50
,2040,Finance and Real Estate,43
,2040,Information,28
,2040,"Transporation, Warehousing, and Utilities",50
,2040,Retail Trade,61
,2040,Wholesale Trade,97
,2040,Manufacturing,41
,2040,Construction,38
,2040,Agriculture and Mining,49
,2040,Military,25
,2035,Self-Employed,57
,2035,Government,51
,2035,Office Services,62
,2035,Leisure and Hospitality,94
,2035,Education and Healthcare,20
,2035,Professional and Business Services,80
,2035,Finance and Real Estate,54
,2035,Information,78
,2035,"Transporation, Warehousing, and Utilities",43
,2035,Retail Trade,26
,2035,Wholesale Trade,70
,2035,Manufacturing,74
,2035,Construction,72
,2035,Agriculture and Mining,40
,2035,Military,43
,2030,Self-Employed,50
,2030,Government,93
,2030,Office Services,44
,2030,Leisure and Hospitality,74
,2030,Education and Healthcare,38
,2030,Professional and Business Services,56
,2030,Finance and Real Estate,53
,2030,Information,54
,2030,"Transporation, Warehousing, and Utilities",49
,2030,Retail Trade,94
,2030,Wholesale Trade,67
,2030,Manufacturing,83
,2030,Construction,23
,2030,Agriculture and Mining,100
,2030,Military,97
,2025,Self-Employed,49
,2025,Government,51
,2025,Office Services,73
,2025,Leisure and Hospitality,99
,2025,Education and Healthcare,46
,2025,Professional and Business Services,91
,2025,Finance and Real Estate,58
,2025,Information,45
,2025,"Transporation, Warehousing, and Utilities",80
,2025,Retail Trade,93
,2025,Wholesale Trade,46
,2025,Manufacturing,62
,2025,Construction,43
,2025,Agriculture and Mining,84
,2025,Military,54
,2020,Self-Employed,58
,2020,Government,87
,2020,Office Services,39
,2020,Leisure and Hospitality,47
,2020,Education and Healthcare,71
,2020,Professional and Business Services,66
,2020,Finance and Real Estate,97
,2020,Information,48
,2020,"Transporation, Warehousing, and Utilities",75
,2020,Retail Trade,49
,2020,Wholesale Trade,51
,2020,Manufacturing,28
,2020,Construction,27
,2020,Agriculture and Mining,76
,2020,Military,83
,2015,Self-Employed,94
,2015,Government,48
,2015,Office Services,45
,2015,Leisure and Hospitality,55
,2015,Education and Healthcare,92
,2015,Professional and Business Services,84
,2015,Finance and Real Estate,53
,2015,Information,41
,2015,"Transporation, Warehousing, and Utilities",65
,2015,Retail Trade,28
,2015,Wholesale Trade,45
,2015,Manufacturing,50
,2015,Construction,41
,2015,Agriculture and Mining,63
,2015,Military,49
,2008,Self-Employed,73
,2008,Government,62
,2008,Office Services,57
,2008,Leisure and Hospitality,61
,2008,Education and Healthcare,28
,2008,Professional and Business Services,31
,2008,Finance and Real Estate,48
,2008,Information,30
,2008,"Transporation, Warehousing, and Utilities",28
,2008,Retail Trade,35
,2008,Wholesale Trade,84
,2008,Manufacturing,91
,2008,Construction,48
,2008,Agriculture and Mining,44
,2008,Military,74
,2050,Self-Employed,74
,2050,Government,32
,2050,Office Services,37
,2050,Leisure and Hospitality,80
,2050,Education and Healthcare,52
,2050,Professional and Business Services,61
,2050,Finance and Real Estate,97
,2050,Information,25
,2050,"Transporation, Warehousing, and Utilities",30
,2050,Retail Trade,21
,2050,Wholesale Trade,92
,2050,Manufacturing,94
,2050,Construction,37
,2050,Agriculture and Mining,87
,2050,Military,92
,2045,Self-Employed,35
,2045,Government,60
,2045,Office Services,22
,2045,Leisure and Hospitality,63
,2045,Education and Healthcare,91
,2045,Professional and Business Services,20
,2045,Finance and Real Estate,81
,2045,Information,77
,2045,"Transporation, Warehousing, and Utilities",94
,2045,Retail Trade,32
,2045,Wholesale Trade,73
,2045,Manufacturing,95
,2045,Construction,55
,2045,Agriculture and Mining,71
,2045,Military,76
,2040,Self-Employed,73
,2040,Government,87
,2040,Office Services,26
,2040,Leisure and Hospitality,28
,2040,Education and Healthcare,44
,2040,Professional and Business Services,74
,2040,Finance and Real Estate,75
,2040,Information,32
,2040,"Transporation, Warehousing, and Utilities",58
,2040,Retail Trade,73
,2040,Wholesale Trade,95
,2040,Manufacturing,39
,2040,Construction,80
,2040,Agriculture and Mining,37
,2040,Military,73
,2035,Self-Employed,78
,2035,Government,66
,2035,Office Services,49
,2035,Leisure and Hospitality,86
,2035,Education and Healthcare,60
,2035,Professional and Business Services,72
,2035,Finance and Real Estate,24
,2035,Information,43
,2035,"Transporation, Warehousing, and Utilities",30
,2035,Retail Trade,31
,2035,Wholesale Trade,87
,2035,Manufacturing,55
,2035,Construction,66
,2035,Agriculture and Mining,48
,2035,Military,74
,2030,Self-Employed,88
,2030,Government,97
,2030,Office Services,63
,2030,Leisure and Hospitality,97
,2030,Education and Healthcare,35
,2030,Professional and Business Services,22
,2030,Finance and Real Estate,69
,2030,Information,54
,2030,"Transporation, Warehousing, and Utilities",21
,2030,Retail Trade,68
,2030,Wholesale Trade,70
,2030,Manufacturing,36
,2030,Construction,81
,2030,Agriculture and Mining,60
,2030,Military,78
,2025,Self-Employed,90
,2025,Government,80
,2025,Office Services,99
,2025,Leisure and Hospitality,50
,2025,Education and Healthcare,36
,2025,Professional and Business Services,48
,2025,Finance and Real Estate,40
,2025,Information,58
,2025,"Transporation, Warehousing, and Utilities",53
,2025,Retail Trade,28
,2025,Wholesale Trade,96
,2025,Manufacturing,72
,2025,Construction,47
,2025,Agriculture and Mining,69
,2025,Military,31
,2020,Self-Employed,84
